time,lap
775094,6.000000
775144,6.000000
775211,6.000000
775311,6.000000
775377,6.000000
775427,6.000000
775477,6.000000
775544,6.000000
775594,6.000000
775661,6.000000
775711,6.000000
775828,6.000000
775877,6.000000
775944,6.000000
776145,6.000000
776195,6.000000
776245,6.000000
776311,6.000000
776361,6.000000
776411,6.000000
776461,6.000000
776562,6.000000
776628,6.000000
776678,6.000000
776745,6.000000
776779,6.000000
776845,6.000000
776945,6.000000
776996,6.000000
777062,6.000000
777162,6.000000
777279,6.000000
777330,6.000000
777395,6.000000
777446,6.000000
777496,6.000000
777562,6.000000
777612,6.000000
777662,6.000000
777729,6.000000
777763,6.000000
777829,6.000000
777879,6.000000
777929,6.000000
777996,6.000000
778096,6.000000
778213,6.000000
778313,6.000000
778380,6.000000
778430,6.000000
778480,6.000000
778530,6.000000
778580,6.000000
778646,6.000000
778697,6.000000
778763,6.000000
778813,6.000000
778880,6.000000
778930,6.000000
778980,6.000000
779030,6.000000
779080,6.000000
779147,6.000000
779197,6.000000
779264,6.000000
779314,6.000000
779380,6.000000
779430,6.000000
779497,6.000000
779581,6.000000
779647,6.000000
779697,6.000000
779764,6.000000
779814,6.000000
779864,6.000000
779914,6.000000
779964,6.000000
780032,6.000000
780181,6.000000
780299,6.000000
780348,6.000000
780398,6.000000
780465,6.000000
780515,6.000000
780615,6.000000
780732,6.000000
780782,6.000000
780832,6.000000
780932,6.000000
780998,6.000000
781049,6.000000
781101,6.000000
781149,6.000000
781215,6.000000
781265,6.000000
781315,6.000000
781365,6.000000
781415,6.000000
781465,6.000000
781516,6.000000
781582,6.000000
781632,6.000000
781682,6.000000
781749,6.000000
781799,6.000000
781866,6.000000
781916,6.000000
781982,6.000000
782032,6.000000
782082,6.000000
782149,6.000000
782199,6.000000
782266,6.000000
782316,6.000000
782366,6.000000
782416,6.000000
782483,6.000000
782533,6.000000
782650,6.000000
782700,6.000000
782766,6.000000
782883,6.000000
782933,6.000000
783000,6.000000
783100,6.000000
783139,6.000000
783200,6.000000
783317,6.000000
783351,6.000000
783417,6.000000
783517,6.000000
783584,6.000000
783634,6.000000
783684,6.000000
783785,6.000000
783901,6.000000
783951,6.000000
784017,6.000000
784068,6.000000
784184,6.000000
784234,6.000000
784284,6.000000
784334,6.000000
784384,6.000000
784451,6.000000
784501,6.000000
784601,6.000000
784668,6.000000
784718,6.000000
784818,6.000000
784868,6.000000
784918,6.000000
784985,6.000000
785035,6.000000
785152,6.000000
785202,6.000000
785319,6.000000
785368,6.000000
785419,6.000000
785485,6.000000
785535,6.000000
785585,6.000000
785652,6.000000
785819,6.000000
785869,6.000000
785917,6.000000
785986,6.000000
786036,6.000000
786086,6.000000
786152,6.000000
786319,6.000000
786436,6.000000
786470,6.000000
786536,6.000000
786586,6.000000
786653,6.000000
786703,6.000000
786803,6.000000
786859,6.000000
786920,6.000000
786962,6.000000
787021,6.000000
787136,6.000000
787186,6.000000
787303,6.000000
787363,6.000000
787470,6.000000
787520,6.000000
787587,6.000000
787703,6.000000
787753,6.000000
787804,6.000000
787870,6.000000
787920,6.000000
787970,6.000000
788037,6.000000
788088,6.000000
788137,6.000000
788204,6.000000
788321,6.000000
788371,6.000000
788421,6.000000
788471,6.000000
788538,6.000000
788688,6.000000
788755,6.000000
788805,6.000000
788872,6.000000
788972,6.000000
788997,6.000000
789072,6.000000
789122,6.000000
789172,6.000000
789288,6.000000
789355,6.000000
789455,6.000000
789505,6.000000
789622,6.000000
789672,6.000000
789738,6.000000
789789,6.000000
789839,6.000000
789895,6.000000
789939,6.000000
790006,6.000000
790056,6.000000
790106,6.000000
790162,6.000000
790339,6.000000
790389,6.000000
790456,6.000000
790506,6.000000
790573,6.000000
790680,6.000000
790789,6.000000
790840,6.000000
790906,6.000000
790957,6.000000
791023,6.000000
791073,6.000000
791140,6.000000
791190,6.000000
791240,6.000000
791295,6.000000
791391,6.000000
791457,6.000000
791507,6.000000
791557,6.000000
791674,6.000000
791724,6.000000
791780,6.000000
791841,6.000000
791881,6.000000
791941,6.000000
791991,6.000000
792042,6.000000
792157,6.000000
792209,6.000000
792324,6.000000
792374,6.000000
792441,6.000000
792476,6.000000
792541,6.000000
792591,6.000000
792708,6.000000
792758,6.000000
792825,6.000000
792875,6.000000
792942,6.000000
792992,6.000000
793042,6.000000
793092,6.000000
793192,6.000000
793259,6.000000
793308,6.000000
793359,6.000000
793425,6.000000
793475,6.000000
793525,6.000000
793592,6.000000
793692,6.000000
793759,6.000000
793809,6.000000
793876,6.000000
793926,6.000000
793976,6.000000
794094,6.000000
794126,6.000000
794193,6.000000
794243,6.000000
794310,6.000000
794360,6.000000
794426,6.000000
794476,6.000000
794543,6.000000
794593,6.000000
794660,6.000000
794710,6.000000
794777,6.000000
794827,6.000000
794893,6.000000
794943,6.000000
794994,6.000000
795060,6.000000
795110,6.000000
795227,6.000000
795277,6.000000
795394,6.000000
795511,6.000000
795561,6.000000
795628,6.000000
795728,6.000000
795844,6.000000
795911,6.000000
795961,6.000000
796011,6.000000
796078,6.000000
796128,6.000000
796178,6.000000
796228,6.000000
796345,6.000000
796395,6.000000
796445,6.000000
796512,6.000000
796562,6.000000
796629,6.000000
796679,6.000000
796745,6.000000
796795,6.000000
796862,6.000000
796912,6.000000
796962,6.000000
797012,6.000000
797063,6.000000
797129,6.000000
797179,6.000000
797229,6.000000
797279,6.000000
797329,6.000000
797396,6.000000
797446,6.000000
797513,6.000000
797563,6.000000
797629,6.000000
797730,6.000000
797780,6.000000
797830,6.000000
797930,6.000000
797996,6.000000
798046,6.000000
798113,6.000000
798230,6.000000
798280,6.000000
798330,6.000000
798380,6.000000
798430,6.000000
798497,6.000000
798547,6.000000
798614,6.000000
798664,6.000000
798780,6.000000
798897,6.000000
798947,6.000000
798997,6.000000
799064,6.000000
799114,6.000000
799164,6.000000
799214,6.000000
799281,6.000000
799331,6.000000
799398,6.000000
799448,6.000000
799499,6.000000
799548,6.000000
799614,6.000000
799714,6.000000
799764,6.000000
799831,6.000000
799881,6.000000
799948,6.000000
799998,6.000000
800048,6.000000
800115,6.000000
800165,6.000000
800282,6.000000
800332,6.000000
800382,6.000000
800448,6.000000
800498,6.000000
800548,6.000000
800665,6.000000
800715,6.000000
800766,6.000000
800832,6.000000
800882,6.000000
800949,6.000000
800999,6.000000
801065,6.000000
801166,6.000000
801216,6.000000
801282,6.000000
801332,6.000000
801399,6.000000
801449,6.000000
801499,6.000000
801566,6.000000
801666,6.000000
801783,6.000000
801833,6.000000
801883,6.000000
801933,6.000000
801983,6.000000
802050,6.000000
802166,6.000000
802216,6.000000
802266,6.000000
802318,6.000000
802383,6.000000
802433,6.000000
802500,6.000000
802534,6.000000
802600,6.000000
802650,6.000000
802717,6.000000
802767,6.000000
802833,6.000000
802884,6.000000
802950,6.000000
803001,6.000000
803067,6.000000
803117,6.000000
803234,6.000000
803300,6.000000
803350,6.000000
803417,6.000000
803451,6.000000
803501,6.000000
803567,6.000000
803618,6.000000
803668,6.000000
803734,6.000000
803784,6.000000
803835,6.000000
803901,6.000000
803951,6.000000
804001,6.000000
804069,6.000000
804168,6.000000
804202,6.000000
804268,6.000000
804318,6.000000
804385,6.000000
804435,6.000000
804485,6.000000
804552,6.000000
804652,6.000000
804702,6.000000
804753,6.000000
804818,6.000000
804868,6.000000
804919,6.000000
804969,6.000000
805035,6.000000
805070,6.000000
805135,6.000000
805252,6.000000
805369,6.000000
805419,6.000000
805536,6.000000
805586,6.000000
805636,6.000000
805753,6.000000
805803,6.000000
805869,6.000000
805919,6.000000
805986,6.000000
806036,6.000000
806087,6.000000
806153,6.000000
806203,6.000000
806261,6.000000
806370,6.000000
806420,6.000000
806470,6.000000
806536,6.000000
806586,6.000000
806636,6.000000
806686,6.000000
806736,6.000000
806787,6.000000
806853,6.000000
806903,6.000000
806953,6.000000
807003,6.000000
807053,6.000000
807120,6.000000
807170,6.000000
807220,6.000000
807287,6.000000
807387,6.000000
807454,6.000000
807504,6.000000
807554,6.000000
807654,6.000000
807770,6.000000
807837,6.000000
807887,6.000000
807954,6.000000
808004,6.000000
808071,6.000000
808121,6.000000
808171,6.000000
808287,6.000000
808337,6.000000
808404,6.000000
808504,6.000000
808554,6.000000
808621,6.000000
808671,6.000000
808721,6.000000
808788,6.000000
808905,6.000000
808955,6.000000
809021,6.000000
809071,6.000000
809171,6.000000
809223,6.000000
809288,6.000000
809405,6.000000
809572,6.000000
809623,6.000000
809689,6.000000
809723,6.000000
809789,6.000000
809955,6.000000
810006,6.000000
810172,6.000000
810222,6.000000
810339,6.000000
810389,6.000000
810440,6.000000
810506,6.000000
810556,6.000000
810673,6.000000
810723,6.000000
810773,6.000000
810890,6.000000
810940,6.000000
811057,6.000000
811157,6.000000
811273,6.000000
811374,6.000000
811424,6.000000
811474,6.000000
811540,6.000000
811590,6.000000
811707,6.000000
811807,6.000000
811874,6.000000
811924,6.000000
811974,6.000000
812024,6.000000
812074,6.000000
812124,6.000000
812241,6.000000
812291,6.000000
812341,6.000000
812408,6.000000
812458,6.000000
812508,6.000000
812558,6.000000
812608,6.000000
812675,6.000000
812792,6.000000
812892,6.000000
812959,6.000000
813009,6.000000
813059,6.000000
813109,6.000000
813225,6.000000
813276,6.000000
813326,6.000000
813376,6.000000
813442,6.000000
813492,6.000000
813592,6.000000
813659,6.000000
813709,6.000000
813759,6.000000
813826,6.000000
813876,6.000000
813926,6.000000
813976,6.000000
814026,6.000000
814093,6.000000
814143,6.000000
814193,6.000000
814243,6.000000
814293,6.000000
814410,6.000000
814460,6.000000
814510,6.000000
814560,6.000000
814627,6.000000
814677,6.000000
814777,6.000000
814827,6.000000
814893,6.000000
814944,6.000000
814994,6.000000
815060,6.000000
815110,6.000000
815210,6.000000
815277,6.000000
815327,6.000000
815394,6.000000
815444,6.000000
815494,6.000000
815561,6.000000
815611,6.000000
815678,6.000000
815794,6.000000
815894,6.000000
815961,6.000000
816011,6.000000
816078,6.000000
816128,6.000000
816178,6.000000
816228,6.000000
816278,6.000000
816328,6.000000
816395,6.000000
816445,6.000000
816512,6.000000
816562,6.000000
816628,6.000000
816663,6.000000
816778,6.000000
816829,6.000000
816895,6.000000
816945,6.000000
816995,6.000000
817062,6.000000
817112,6.000000
817179,6.000000
817296,6.000000
817399,6.000000
817463,6.000000
817513,6.000000
817579,6.000000
817630,6.000000
817679,6.000000
817746,6.000000
817796,6.000000
817863,6.000000
817980,6.000000
818030,6.000000
818096,6.000000
818147,6.000000
818213,6.000000
818263,6.000000
818380,6.000000
818430,6.000000
818480,6.000000
818530,6.000000
818580,6.000000
818647,6.000000
818697,6.000000
818765,6.000000
818814,6.000000
818880,6.000000
818930,6.000000
818980,6.000000
819047,6.000000
819097,6.000000
819164,6.000000
819215,6.000000
819282,6.000000
819323,6.000000
819431,6.000000
819481,6.000000
819531,6.000000
819581,6.000000
819648,6.000000
819748,6.000000
819864,6.000000
819915,6.000000
819964,6.000000
820015,6.000000
820065,6.000000
820115,6.000000
820181,6.000000
820298,6.000000
820348,6.000000
820415,6.000000
820465,6.000000
820515,6.000000
820565,6.000000
820615,6.000000
820682,6.000000
820733,6.000000
820848,6.000000
820898,6.000000
820949,6.000000
821015,6.000000
821065,6.000000
821115,6.000000
821232,6.000000
821332,6.000000
821382,6.000000
821449,6.000000
821499,6.000000
821566,6.000000
821616,6.000000
821666,6.000000
821716,6.000000
821782,6.000000
821816,6.000000
821933,7.000000
821999,7.000000
822049,7.000000
822116,7.000000
822166,7.000000
822233,7.000000
822283,7.000000
822400,7.000000
822450,7.000000
822500,7.000000
822567,7.000000
822617,7.000000
822733,7.000000
822834,7.000000
822900,7.000000
822950,7.000000
823017,7.000000
823067,7.000000
823117,7.000000
823217,7.000000
823334,7.000000
823451,7.000000
823501,7.000000
823551,7.000000
823618,7.000000
823651,7.000000
823718,7.000000
823818,7.000000
823935,7.000000
823985,7.000000
824053,7.000000
824094,7.000000
824152,7.000000
824268,7.000000
824318,7.000000
824368,7.000000
824435,7.000000
824485,7.000000
824552,7.000000
824602,7.000000
824669,7.000000
824720,7.000000
824770,7.000000
824823,7.000000
824887,7.000000
824928,7.000000
824985,7.000000
825035,7.000000
825085,7.000000
825152,7.000000
825202,7.000000
825269,7.000000
825319,7.000000
825436,7.000000
825486,7.000000
825553,7.000000
825603,7.000000
825667,7.000000
825769,7.000000
825819,7.000000
825870,7.000000
825936,7.000000
825986,7.000000
826033,7.000000
826086,7.000000
826153,7.000000
826203,7.000000
826320,7.000000
826437,7.000000
826487,7.000000
826553,7.000000
826603,7.000000
826670,7.000000
826720,7.000000
826787,7.000000
826837,7.000000
826937,7.000000
827003,7.000000
827053,7.000000
827120,7.000000
827170,7.000000
827237,7.000000
827283,7.000000
827354,7.000000
827404,7.000000
827454,7.000000
827521,7.000000
827571,7.000000
827621,7.000000
827687,7.000000
827737,7.000000
827854,7.000000
827921,7.000000
827971,7.000000
828038,7.000000
828088,7.000000
828138,7.000000
828205,7.000000
828255,7.000000
828405,7.000000
828455,7.000000
828505,7.000000
828555,7.000000
828622,7.000000
828673,7.000000
828722,7.000000
828788,7.000000
828838,7.000000
828955,7.000000
829005,7.000000
829072,7.000000
829122,7.000000
829239,7.000000
829339,7.000000
829389,7.000000
829456,7.000000
829493,7.000000
829556,7.000000
829606,7.000000
829672,7.000000
829722,7.000000
829773,7.000000
829824,7.000000
829939,7.000000
829989,7.000000
830056,7.000000
830106,7.000000
830173,7.000000
830223,7.000000
830290,7.000000
830407,7.000000
830456,7.000000
830507,7.000000
830623,7.000000
830790,7.000000
830840,7.000000
830957,7.000000
831007,7.000000
831057,7.000000
831108,7.000000
831224,7.000000
831290,7.000000
831340,7.000000
831407,7.000000
831457,7.000000
831524,7.000000
831574,7.000000
831641,7.000000
831691,7.000000
831758,7.000000
831858,7.000000
831924,7.000000
831975,7.000000
832041,7.000000
832091,7.000000
832158,7.000000
832208,7.000000
832259,7.000000
832305,7.000000
832358,7.000000
832425,7.000000
832475,7.000000
832542,7.000000
832584,7.000000
832642,7.000000
832692,7.000000
832758,7.000000
832808,7.000000
832859,7.000000
832909,7.000000
832975,7.000000
833014,7.000000
833076,7.000000
833126,7.000000
833176,7.000000
833292,7.000000
833342,7.000000
833392,7.000000
833442,7.000000
833509,7.000000
833609,7.000000
833709,7.000000
833776,7.000000
833826,7.000000
833893,7.000000
833993,7.000000
834060,7.000000
834110,7.000000
834210,7.000000
834277,7.000000
834427,7.000000
834493,7.000000
834543,7.000000
834593,7.000000
834660,7.000000
834710,7.000000
834777,7.000000
834943,7.000000
835060,7.000000
835110,7.000000
835160,7.000000
835210,7.000000
835261,7.000000
835360,7.000000
835477,7.000000
835527,7.000000
835594,7.000000
835644,7.000000
835761,7.000000
835861,7.000000
835911,7.000000
835963,7.000000
836011,7.000000
836078,7.000000
836128,7.000000
836245,7.000000
836345,7.000000
836445,7.000000
836495,7.000000
836562,7.000000
836612,7.000000
836662,7.000000
836729,7.000000
836779,7.000000
836879,7.000000
836946,7.000000
836995,7.000000
837062,7.000000
837112,7.000000
837162,7.000000
837229,7.000000
837279,7.000000
837346,7.000000
837446,7.000000
837496,7.000000
837563,7.000000
837613,7.000000
837663,7.000000
837713,7.000000
837780,7.000000
837930,7.000000
837980,7.000000
838030,7.000000
838097,7.000000
838146,7.000000
838263,7.000000
838363,7.000000
838480,7.000000
838530,7.000000
838597,7.000000
838714,7.000000
838830,7.000000
838880,7.000000
838935,7.000000
838997,7.000000
839114,7.000000
839164,7.000000
839231,7.000000
839282,7.000000
839447,7.000000
839548,7.000000
839614,7.000000
839664,7.000000
839731,7.000000
839781,7.000000
839948,7.000000
840015,7.000000
840065,7.000000
840131,7.000000
840181,7.000000
840231,7.000000
840298,7.000000
840348,7.000000
840415,7.000000
840515,7.000000
840565,7.000000
840634,7.000000
840676,7.000000
840732,7.000000
840782,7.000000
840849,7.000000
840949,7.000000
840999,7.000000
841100,7.000000
841216,7.000000
841282,7.000000
841332,7.000000
841438,7.000000
841549,7.000000
841616,7.000000
841716,7.000000
841811,7.000000
841933,7.000000
841983,7.000000
842033,7.000000
842100,7.000000
842150,7.000000
842200,7.000000
842316,7.000000
842417,7.000000
842533,7.000000
842633,7.000000
842700,7.000000
842867,7.000000
842968,7.000000
843034,7.000000
843084,7.000000
843134,7.000000
843201,7.000000
843251,7.000000
843301,7.000000
843367,7.000000
843484,7.000000
843534,7.000000
843584,7.000000
843634,7.000000
843701,7.000000
843751,7.000000
843818,7.000000
843868,7.000000
843918,7.000000
843984,7.000000
844034,7.000000
844085,7.000000
844152,7.000000
844201,7.000000
844251,7.000000
844318,7.000000
844368,7.000000
844435,7.000000
844485,7.000000
844552,7.000000
844602,7.000000
844668,7.000000
844718,7.000000
844785,7.000000
844835,7.000000
844953,7.000000
845052,7.000000
845102,7.000000
845219,7.000000
845269,7.000000
845385,7.000000
845436,7.000000
845502,7.000000
845552,7.000000
845602,7.000000
845669,7.000000
845786,7.000000
845886,7.000000
846002,7.000000
846053,7.000000
846103,7.000000
846153,7.000000
846203,7.000000
846253,7.000000
846319,7.000000
846370,7.000000
846436,7.000000
846486,7.000000
846536,7.000000
846586,7.000000
846637,7.000000
846687,7.000000
846738,7.000000
846853,7.000000
846920,7.000000
846971,7.000000
847037,7.000000
847088,7.000000
847137,7.000000
847204,7.000000
847254,7.000000
847321,7.000000
847362,7.000000
847471,7.000000
847521,7.000000
847571,7.000000
847622,7.000000
847669,7.000000
847738,7.000000
847788,7.000000
847954,7.000000
848005,7.000000
848071,7.000000
848121,7.000000
848172,7.000000
848238,7.000000
848288,7.000000
848338,7.000000
848388,7.000000
848455,7.000000
848505,7.000000
848572,7.000000
848622,7.000000
848722,7.000000
848772,7.000000
848889,7.000000
848989,7.000000
849056,7.000000
849106,7.000000
849156,7.000000
849222,7.000000
849272,7.000000
849323,7.000000
849389,7.000000
849506,7.000000
849556,7.000000
849606,7.000000
849673,7.000000
849723,7.000000
849790,7.000000
849840,7.000000
849890,7.000000
849940,7.000000
850006,7.000000
850056,7.000000
850107,7.000000
850173,7.000000
850223,7.000000
850290,7.000000
850340,7.000000
850440,7.000000
850507,7.000000
850607,7.000000
850657,7.000000
850757,7.000000
850824,7.000000
850874,7.000000
850940,7.000000
850990,7.000000
851107,7.000000
851157,7.000000
851207,7.000000
851274,7.000000
851324,7.000000
851374,7.000000
851424,7.000000
851491,7.000000
851541,7.000000
851591,7.000000
851641,7.000000
851691,7.000000
851741,7.000000
851841,7.000000
851891,7.000000
851958,7.000000
852008,7.000000
852058,7.000000
852125,7.000000
852225,7.000000
852275,7.000000
852342,7.000000
852392,7.000000
852459,7.000000
852509,7.000000
852575,7.000000
852625,7.000000
852692,7.000000
852809,7.000000
852859,7.000000
852909,7.000000
852976,7.000000
853026,7.000000
853143,7.000000
853259,7.000000
853410,7.000000
853510,7.000000
853560,7.000000
853628,7.000000
853727,7.000000
853777,7.000000
853843,7.000000
853893,7.000000
853960,7.000000
854010,7.000000
854060,7.000000
854127,7.000000
854177,7.000000
854244,7.000000
854344,7.000000
854460,7.000000
854510,7.000000
854627,7.000000
854677,7.000000
854780,7.000000
854844,7.000000
854894,7.000000
854944,7.000000
854994,7.000000
855044,7.000000
855111,7.000000
855161,7.000000
855261,7.000000
855328,7.000000
855478,7.000000
855595,7.000000
855661,7.000000
855778,7.000000
855828,7.000000
855945,7.000000
855995,7.000000
856061,7.000000
856111,7.000000
856162,7.000000
856228,7.000000
856328,7.000000
856378,7.000000
856436,7.000000
856479,7.000000
856545,7.000000
856586,7.000000
856645,7.000000
856695,7.000000
856745,7.000000
856812,7.000000
856862,7.000000
857012,7.000000
857062,7.000000
857129,7.000000
857179,7.000000
857279,7.000000
857346,7.000000
857396,7.000000
857446,7.000000
857496,7.000000
857596,7.000000
857663,7.000000
857713,7.000000
857763,7.000000
857830,7.000000
857881,7.000000
857997,7.000000
858047,7.000000
858113,7.000000
858213,7.000000
858264,7.000000
858330,7.000000
858380,7.000000
858447,7.000000
858497,7.000000
858564,7.000000
858664,7.000000
858730,7.000000
858781,7.000000
858831,7.000000
858897,7.000000
858931,7.000000
858981,7.000000
859031,7.000000
859097,7.000000
859132,7.000000
859198,7.000000
859248,7.000000
859314,7.000000
859364,7.000000
859481,7.000000
859598,7.000000
859648,7.000000
859699,7.000000
859765,7.000000
859882,7.000000
859932,7.000000
859998,7.000000
860049,7.000000
860156,7.000000
860215,7.000000
860265,7.000000
860332,7.000000
860449,7.000000
860499,7.000000
860565,7.000000
